cell_name,celltype
MGH152CD45neg-P3-B09,NPC
MGH152CD45neg-P3-B10,AC
MGH152CD45neg-P3-B11,OPC
MGH152CD45neg-P3-C01,AC
MGH152CD45neg-P3-C02,AC
MGH152CD45neg-P3-C03,AC
MGH152CD45neg-P3-C04,AC
MGH152CD45neg-P3-C05,AC
MGH152CD45neg-P3-C07,AC
MGH152CD45neg-P3-C08,AC
MGH152CD45neg-P3-C10,AC
MGH152CD45neg-P3-C11,MES
MGH152CD45neg-P3-C12,OPC
MGH152CD45neg-P3-D01,NPC
MGH152CD45neg-P3-D02,NPC
MGH152CD45neg-P3-D03,MES
MGH152CD45neg-P3-D04,AC
MGH152CD45neg-P3-D05,OPC
MGH152CD45neg-P3-D06,OPC
MGH152CD45neg-P3-D07,AC
MGH152CD45neg-P3-D08,MES
MGH152CD45neg-P3-D10,AC
MGH152CD45neg-P3-E01,OPC
MGH152CD45neg-P3-E02,MES
MGH152CD45neg-P3-E03,OPC
MGH152CD45neg-P3-E04,AC
MGH152CD45neg-P3-E05,AC
MGH152CD45neg-P3-E06,MES
MGH152CD45neg-P3-E08,MES
MGH152CD45neg-P3-E09,OPC
MGH152CD45neg-P3-E10,MES
MGH152CD45neg-P3-E11,AC
MGH152CD45neg-P3-E12,AC
MGH152CD45neg-P3-F01,AC
MGH152CD45neg-P3-F03,MES
MGH152CD45neg-P3-F04,AC
MGH152CD45neg-P3-F05,NPC
MGH152CD45neg-P3-F06,NPC
MGH152CD45neg-P3-F07,MES
MGH152CD45neg-P3-F08,NPC
MGH152CD45neg-P3-F09,OPC
MGH152CD45neg-P3-F10,MES
MGH152CD45neg-P3-F11,AC
MGH152CD45neg-P3-F12,OPC
MGH152CD45neg-P3-G03,MES
MGH152CD45neg-P3-G04,OPC
MGH152CD45neg-P3-G05,AC
MGH152CD45neg-P3-G06,NPC
MGH152CD45neg-P3-G08,OPC
MGH152CD45neg-P3-G09,AC
MGH152CD45neg-P3-G12,AC
MGH152CD45neg-P3-H03,AC
MGH152CD45neg-P3-H05,NPC
MGH152CD45neg-P3-H08,NPC
MGH152CD45neg-P3-H09,AC
MGH66-P03-A01,AC
MGH66-P03-A03,AC
MGH66-P03-A04,AC
MGH66-P03-A05,AC
MGH66-P03-A06,AC
MGH66-P03-A08,AC
MGH66-P03-A09,AC
MGH66-P03-A11,MES
MGH66-P03-A12,MES
MGH66-P03-B02,AC
MGH66-P03-B03,MES
MGH66-P03-B04,AC
MGH66-P03-B05,AC
MGH66-P03-B06,AC
MGH66-P03-B07,AC
MGH66-P03-B09,OPC
MGH66-P03-B11,OPC
MGH66-P03-B12,AC
MGH66-P03-C02,AC
MGH66-P03-C03,MES
MGH66-P03-C05,AC
MGH66-P03-C07,AC
MGH66-P03-C08,AC
MGH66-P03-C09,AC
MGH66-P03-C10,AC
MGH66-P03-C11,AC
MGH66-P03-C12,AC
MGH66-P03-D01,AC
MGH66-P03-D02,AC
MGH66-P03-D03,AC
MGH66-P03-D04,AC
MGH66-P03-D05,AC
MGH66-P03-D06,NPC
MGH66-P03-D07,AC
MGH66-P03-D08,AC
MGH66-P03-D10,AC
MGH66-P03-D11,AC
MGH66-P03-D12,AC
MGH66-P03-E01,AC
MGH66-P03-E03,AC
MGH66-P03-E04,AC
MGH66-P03-E05,AC
MGH66-P03-E06,AC
MGH66-P03-E07,AC
MGH66-P03-E08,AC
MGH66-P03-E09,AC
MGH66-P03-E10,AC
MGH66-P03-E11,AC
MGH66-P03-E12,AC
MGH66-P03-F02,AC
MGH66-P03-F04,AC
MGH66-P03-F05,AC
MGH66-P03-F06,AC
MGH66-P03-F09,AC
MGH66-P03-F10,AC
MGH66-P03-F12,OPC
MGH66-P03-G02,AC
MGH66-P03-G04,AC
MGH66-P03-G05,AC
MGH66-P03-G06,AC
MGH66-P03-G07,AC
MGH66-P03-G08,AC
MGH66-P03-G09,AC
MGH66-P03-G10,AC
MGH66-P03-G11,AC
MGH66-P03-H01,AC
MGH66-P03-H02,AC
MGH66-P03-H03,AC
MGH66-P03-H04,MES
MGH66-P03-H05,MES
MGH66-P03-H06,AC
MGH66-P03-H08,AC
MGH66-P03-H11,AC
MGH66-P03-H12,AC
MGH66-P04-A01,OPC
MGH66-P04-A03,AC
MGH66-P04-A05,AC
MGH66-P04-A06,MES
MGH66-P04-A07,AC
MGH66-P04-A10,NPC
MGH66-P04-A11,AC
MGH66-P04-A12,AC
MGH66-P04-B01,AC
MGH66-P04-B02,AC
MGH66-P04-B03,AC
MGH66-P04-B04,AC
MGH66-P04-B05,AC
MGH66-P04-B06,AC
MGH66-P04-B07,AC
MGH66-P04-B08,AC
MGH66-P04-B09,AC
MGH66-P04-B10,AC
MGH66-P04-B12,MES
MGH66-P04-C01,OPC
MGH66-P04-C02,AC
MGH66-P04-C03,AC
MGH66-P04-C04,AC
MGH66-P04-C05,AC
MGH66-P04-C06,AC
MGH66-P04-C09,AC
MGH66-P04-C10,AC
MGH66-P04-D01,AC
MGH66-P04-D04,AC
MGH66-P04-D06,AC
MGH66-P04-D07,MES
MGH66-P04-D09,AC
MGH66-P04-D10,MES
MGH66-P04-D11,AC
MGH66-P04-D12,AC
MGH66-P04-E01,MES
MGH66-P04-E03,AC
MGH66-P04-E04,AC
MGH66-P04-E05,AC
MGH66-P04-E06,AC
MGH66-P04-E07,AC
MGH66-P04-E08,AC
MGH66-P04-E09,NPC
MGH66-P04-E10,AC
MGH66-P04-F01,AC
MGH66-P04-F02,AC
MGH66-P04-F03,AC
MGH66-P04-F04,AC
MGH66-P04-F05,AC
MGH66-P04-F06,AC
MGH66-P04-F09,AC
MGH66-P04-F11,AC
MGH66-P04-G01,AC
MGH66-P04-G02,AC
MGH66-P04-G03,AC
MGH66-P04-G04,OPC
MGH66-P04-G05,AC
MGH66-P04-G06,AC
MGH66-P04-G07,MES
MGH66-P04-G08,AC
MGH66-P04-G12,AC
MGH66-P04-H01,AC
MGH66-P04-H02,AC
MGH66-P04-H03,AC
MGH66-P04-H04,AC
MGH66-P04-H05,AC
MGH66-P04-H06,AC
MGH66-P04-H07,AC
MGH66-P04-H09,AC
MGH66-P04-H10,AC
MGH66-P04-H11,NPC
MGH66-P04-H12,AC
MGH66-P05-A01,AC
MGH66-P05-A02,AC
MGH66-P05-A03,AC
MGH66-P05-A04,AC
MGH66-P05-A05,AC
MGH66-P05-A07,AC
MGH66-P05-A09,AC
MGH66-P05-A11,NPC
MGH66-P05-A12,AC
MGH66-P05-B01,AC
MGH66-P05-B02,AC
MGH66-P05-B04,AC
MGH66-P05-B05,AC
MGH66-P05-B06,AC
MGH66-P05-B07,AC
MGH66-P05-B08,AC
MGH66-P05-B11,AC
MGH66-P05-B12,AC
MGH66-P05-C03,AC
MGH66-P05-C04,AC
MGH66-P05-C05,AC
MGH66-P05-C06,AC
MGH66-P05-C07,OPC
MGH66-P05-C08,AC
MGH66-P05-C09,AC
MGH66-P05-C10,AC
MGH66-P05-C12,AC
MGH66-P05-D01,AC
MGH66-P05-D04,AC
MGH66-P05-D05,AC
MGH66-P05-D06,AC
MGH66-P05-D08,AC
MGH66-P05-D09,AC
MGH66-P05-D10,AC
MGH66-P05-D12,AC
MGH66-P05-E01,AC
MGH66-P05-E02,AC
MGH66-P05-E03,AC
MGH66-P05-E04,AC
MGH66-P05-E05,AC
MGH66-P05-E06,AC
MGH66-P05-E07,AC
MGH66-P05-E08,AC
MGH66-P05-E09,AC
MGH66-P05-E10,AC
MGH66-P05-E11,AC
MGH66-P05-E12,AC
MGH66-P05-F01,AC
MGH66-P05-F02,AC
MGH66-P05-F03,AC
MGH66-P05-F04,AC
MGH66-P05-F05,NPC
MGH66-P05-F08,AC
MGH66-P05-F09,AC
MGH66-P05-F10,AC
MGH66-P05-F11,AC
MGH66-P05-G02,AC
MGH66-P05-G03,AC
MGH66-P05-G04,AC
MGH66-P05-G05,AC
MGH66-P05-G06,AC
MGH66-P05-G07,AC
MGH66-P05-G08,AC
MGH66-P05-G09,AC
MGH66-P05-G10,AC
MGH66-P05-G11,AC
MGH66-P05-G12,AC
MGH66-P05-H01,MES
MGH66-P05-H02,AC
MGH66-P05-H03,AC
MGH66-P05-H04,AC
MGH66-P05-H05,AC
MGH66-P05-H06,AC
MGH66-P05-H07,AC
MGH66-P05-H08,AC
MGH66-P05-H09,AC
MGH66-P06-A01,AC
MGH66-P06-A02,AC
MGH66-P06-A03,AC
MGH66-P06-A04,AC
MGH66-P06-A05,AC
MGH66-P06-A06,AC
MGH66-P06-A07,AC
MGH66-P06-A08,AC
MGH66-P06-A09,MES
MGH66-P06-A10,AC
MGH66-P06-A11,AC
MGH66-P06-A12,AC
MGH66-P06-B01,OPC
MGH66-P06-B02,AC
MGH66-P06-B03,AC
MGH66-P06-B04,AC
MGH66-P06-B06,AC
MGH66-P06-B07,AC
MGH66-P06-B08,AC
MGH66-P06-B09,MES
MGH66-P06-B10,AC
MGH66-P06-B11,AC
MGH66-P06-B12,OPC
MGH66-P06-C01,AC
MGH66-P06-C02,AC
MGH66-P06-C03,AC
MGH66-P06-C04,AC
MGH66-P06-C05,AC
MGH66-P06-C07,AC
MGH66-P06-C08,AC
MGH66-P06-C09,MES
MGH66-P06-C11,AC
MGH66-P06-C12,AC
MGH66-P06-D01,AC
MGH66-P06-D02,AC
MGH66-P06-D03,AC
MGH66-P06-D04,AC
MGH66-P06-D05,AC
MGH66-P06-D07,AC
MGH66-P06-D08,AC
MGH66-P06-D09,AC
MGH66-P06-D11,AC
MGH66-P06-E01,AC
MGH66-P06-E02,NPC
MGH66-P06-E03,AC
MGH66-P06-E04,AC
MGH66-P06-E05,AC
MGH66-P06-E06,AC
MGH66-P06-E07,AC
MGH66-P06-E09,AC
MGH66-P06-E10,AC
MGH66-P06-E11,MES
MGH66-P06-F01,AC
MGH66-P06-F02,AC
MGH66-P06-F03,AC
MGH66-P06-F04,AC
MGH66-P06-F05,AC
MGH66-P06-F07,AC
MGH66-P06-F08,AC
MGH66-P06-F10,OPC
MGH66-P06-F11,AC
MGH66-P06-F12,AC
MGH66-P06-G01,AC
MGH66-P06-G02,MES
MGH66-P06-G04,AC
MGH66-P06-G05,AC
MGH66-P06-G06,AC
MGH66-P06-G07,AC
MGH66-P06-G08,MES
MGH66-P06-G10,AC
MGH66-P06-G11,AC
MGH66-P06-G12,AC
MGH66-P06-H02,AC
MGH66-P06-H03,AC
MGH66-P06-H09,AC
MGH66-P06-H10,AC
MGH66-P07-A02,AC
MGH66-P07-A04,OPC
MGH66-P07-A05,AC
MGH66-P07-A06,AC
MGH66-P07-A07,AC
MGH66-P07-A08,AC
MGH66-P07-A09,OPC
MGH66-P07-A10,AC
MGH66-P07-A11,AC
MGH66-P07-B01,AC
MGH66-P07-B02,AC
MGH66-P07-B03,OPC
MGH66-P07-B04,AC
MGH66-P07-B05,AC
MGH66-P07-B06,AC
MGH66-P07-B07,AC
MGH66-P07-B08,MES
MGH66-P07-B09,OPC
MGH66-P07-B10,AC
MGH66-P07-B12,AC
MGH66-P07-C01,AC
MGH66-P07-C02,AC
MGH66-P07-C03,AC
MGH66-P07-C04,AC
MGH66-P07-C05,AC
MGH66-P07-C06,AC
MGH66-P07-C07,NPC
MGH66-P07-C10,AC
MGH66-P07-C11,AC
MGH66-P07-C12,AC
MGH66-P07-D01,AC
MGH66-P07-D02,NPC
MGH66-P07-D03,AC
MGH66-P07-D04,AC
MGH66-P07-D06,AC
MGH66-P07-D07,AC
MGH66-P07-D08,AC
MGH66-P07-D10,AC
MGH66-P07-D11,AC
MGH66-P07-D12,MES
MGH66-P07-E01,AC
MGH66-P07-E04,NPC
MGH66-P07-E05,AC
MGH66-P07-E07,AC
MGH66-P07-E08,AC
MGH66-P07-E09,AC
MGH66-P07-E11,AC
MGH66-P07-E12,AC
MGH66-P07-F01,AC
MGH66-P07-F04,AC
MGH66-P07-F06,NPC
MGH66-P07-F07,AC
MGH66-P07-F09,AC
MGH66-P07-G02,AC
MGH66-P07-G04,AC
MGH66-P07-G05,AC
MGH66-P07-G06,AC
MGH66-P07-G07,AC
MGH66-P07-G08,OPC
MGH66-P07-G09,AC
MGH66-P07-G10,OPC
MGH66-P07-G11,AC
MGH66-P07-G12,AC
MGH66-P07-H01,AC
MGH66-P07-H02,AC
MGH66-P07-H03,AC
MGH66-P07-H04,AC
MGH66-P07-H06,NPC
MGH66-P07-H07,AC
MGH66-P07-H10,NPC
MGH66-P07-H11,AC
MGH66-P08-A02,AC
MGH66-P08-A04,AC
MGH66-P08-A05,AC
MGH66-P08-A07,AC
MGH66-P08-A08,AC
MGH66-P08-A10,AC
MGH66-P08-B01,AC
MGH66-P08-B02,AC
MGH66-P08-B03,MES
MGH66-P08-B04,AC
MGH66-P08-B05,AC
MGH66-P08-B06,AC
MGH66-P08-B07,AC
MGH66-P08-B09,AC
MGH66-P08-B11,AC
MGH66-P08-B12,AC
MGH66-P08-C01,AC
MGH66-P08-C02,AC
MGH66-P08-C03,AC
MGH66-P08-C05,AC
MGH66-P08-C06,AC
MGH66-P08-C07,AC
MGH66-P08-C10,AC
MGH66-P08-C11,AC
MGH66-P08-C12,AC
MGH66-P08-D02,AC
MGH66-P08-D03,AC
MGH66-P08-D04,AC
MGH66-P08-D05,AC
MGH66-P08-D06,AC
MGH66-P08-D07,AC
MGH66-P08-D08,AC
MGH66-P08-D10,AC
MGH66-P08-D11,AC
MGH66-P08-D12,AC
MGH66-P08-E02,AC
MGH66-P08-E03,AC
MGH66-P08-E04,AC
MGH66-P08-E05,AC
MGH66-P08-E06,AC
MGH66-P08-E07,OPC
MGH66-P08-E08,AC
MGH66-P08-E09,AC
MGH66-P08-E11,AC
MGH66-P08-E12,AC
MGH66-P08-F01,AC
MGH66-P08-F02,NPC
MGH66-P08-F03,AC
MGH66-P08-F05,AC
MGH66-P08-F06,OPC
MGH66-P08-F10,AC
MGH66-P08-F11,AC
MGH66-P08-G01,AC
MGH66-P08-G03,AC
MGH66-P08-G04,AC
MGH66-P08-G06,AC
MGH66-P08-G07,AC
MGH66-P08-G10,AC
MGH66-P08-G11,AC
MGH66-P08-H01,AC
MGH66-P08-H02,AC
MGH66-P08-H06,AC
MGH66-P08-H07,AC
MGH66-P08-H08,AC
MGH66-P08-H10,AC
MGH66-P08-H11,AC
